Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
127554.0,-0.315675731124524,-0.0053754208826902895,1.03686391918692,-0.7128085850558191,0.42530027645411,-0.8687651397059158,0.0686871685293257,0.0237748117036265,0.844681756437258,-0.9227383239963021,-1.2394239736780601,0.468981561290272,0.39728159142120795,-0.35585972327714505,-0.4402680942699579,0.16966724973477804,-0.831056384250916,0.17056347190096402,-1.07149137948399,-0.165018856626072,0.41141021312105497,1.29937606765201,0.0698974729571442,0.0145992975322373,-1.15660658786335,-0.5241878744338411,0.30154235916113803,0.29200243094092,0.01,0
73203.0,1.03535851719472,-0.0934960703769738,0.434020517591383,1.3753127102389398,-0.40156914314452796,-0.0125890470247742,-0.11182670354333,0.21725902425166604,0.305242374464224,0.0836576746331986,1.01664121372179,0.26194590086030395,-2.17453575841618,0.667058601191909,-0.5939125108984761,-0.491455062658813,0.198826026572179,-0.305935809804328,-0.153976621714047,-0.235600023928939,-0.0366452080974935,-0.0825340063851776,-0.0588531404987512,0.181265986796631,0.526843491049524,-0.339723433729017,0.0169105522511095,0.0100160142696083,44.9,0
126273.0,2.05930371843277,-0.5157139188191451,-0.949603966648442,0.6073622614108821,-0.511340387679262,-0.5239205714107991,-0.40550713296996704,-0.122661473404947,-0.74161999324479,1.23993499056011,0.5159798145842589,0.546141129958291,-0.136456864559346,0.373006543729713,-0.7831172848746429,-1.6131995316313201,-0.338812682797473,1.7759120494213403,-1.08829166342371,-0.6941819010728679,0.0143775532942327,0.7055655430123359,0.014676202750383999,-0.0012465166166697802,0.232314922049734,-0.33196095532293496,0.0383520076478499,-0.0572302050114558,8.0,0
48608.0,-1.1274971825206201,0.760945666601754,1.4141722354389,0.139633188412151,0.593195204954024,0.41408695644500504,0.614431224785421,0.0458948685359457,0.43047466321581795,0.34919902193018293,0.7026949312877789,0.87019791768012,-0.17877187145826,-0.511427358099425,-1.4481507106586102,-0.34730726907491,-0.492070069368756,-0.250705867013017,-0.6009427975890861,0.0048978506885031204,-0.05729185110528599,0.38763803589371204,-0.266607479371358,-0.301362304049029,0.32742202127421005,-0.4345697884156621,0.00951571977330874,-0.0436795135992411,20.97,0
44953.0,0.235713947772516,-2.90793751200047,-0.5317899301461599,-1.59115595406448,0.0604332971698277,4.43619287810633,-1.2465961648608899,1.12448363301438,2.90584398463299,-1.65803334379877,-0.961599019754556,1.0294568422214398,-0.0897461422880524,-0.9502095507353809,-0.46257356851225,-0.7025881152422939,0.0964558265648001,0.586577006026157,1.39989190768415,1.0724548685936302,0.333860930913611,0.267633446515802,-0.66672538168326,1.15221732130386,0.533069470075172,0.217731239587177,0.00537641177036864,0.112602059089657,525.0,0
89686.0,1.9473328580558602,-0.21469636665452801,-0.661534558741385,1.66916621602922,-0.33362089498695197,-0.41582760466819896,-0.135560621581541,-0.0126298521472465,1.3421840268380298,0.0316157120328933,-1.66303072338319,-0.0306247333608267,-1.7835742215134498,0.0581701381451838,-1.5472980594677601,-0.8341546503345891,0.307900921877182,-0.8092072344732719,0.234676791068413,-0.413309493907945,-0.34997857682989597,-0.668010436865047,0.25990233391492396,-0.0864485216940032,-0.0060932568334525206,-0.811074458009775,0.0329312712003163,-0.0472230388585374,6.0,0
156573.0,-0.5676637955166429,1.88147517007769,-0.38161314237597704,1.84800373577593,0.725793830318368,0.163199941150256,0.5955258849640661,-0.682335856093143,-1.2872169300171399,0.13410900030451,-0.962791917476708,0.570145909807213,1.1936705172536999,0.6689512039782379,0.609215643432979,-1.7414881943705702,0.9534525167489201,-0.18631333659170396,2.57433802109257,-0.0338192708887123,0.9548415995976322,0.43150874802699796,-0.201106785062362,0.664189235589222,0.22601974689320697,-0.0892889122946136,-0.0185136376835029,0.10159063705444099,11.99,0
40354.0,-0.925464198293968,-0.43032771215152793,1.05731281955808,-2.25584913594095,-1.3162243046960602,-0.960794730153133,-0.6339372233438699,0.4882889983703811,-2.1983814119821496,0.7517724233760958,-0.618327741764353,-1.51863748927809,-1.0234593781883101,0.18844073673543102,0.21620230965766898,-0.4444394917267229,0.8749384266587611,-0.274568142651065,-1.3479025219590601,-0.31031244367939503,-0.0207907809853841,0.0639110290979798,0.184154453596287,0.31904245566315903,-0.427945359921306,-0.398457856003432,0.265636185589274,0.101702548345572,50.0,0
168700.0,0.18388460256050002,-0.12028333646397099,0.825900049096316,-1.4439021927166,-0.307296733950562,-0.24961567012139801,0.0354501101529862,-0.0225909867203235,-0.729744625882737,0.103655824419002,-1.7760584429320299,-0.306338366590265,0.718146018831325,-0.421142767724253,-0.0626038058237107,-0.8809657948871731,-0.6243525299856071,1.17410305946482,-0.7404137970752149,-0.452037733048761,-0.572817625769098,-1.1867891205693601,0.242827184583556,-0.711295213239885,-0.8960688271755091,0.198646128880826,0.0511427942408276,0.0525111468593502,31.98,0
81298.0,1.16890277934188,0.139307779005559,0.264126356042295,0.542553512414544,-0.26776814251563397,-0.314252768826882,-0.201853614400828,0.17250015813656502,0.0103797604284827,-0.11124759419075302,1.5795460861536499,0.16094945408827802,-1.4703698185949998,0.254183138484549,0.8203738290411631,0.458092223704669,0.112257390289215,-0.0563546851388101,-0.255440519193069,-0.20296266990319398,-0.226667944213689,-0.7341248614704721,0.164999736806405,-0.0658393476227938,0.0596085606813504,0.11215217003752198,-0.0208580004489784,0.0138172440274851,1.98,0
39288.0,1.13746327687071,1.17093798713112,-1.51982963052853,1.5364111967519098,0.9507585876124028,-1.1583820000291,0.586834315288417,-0.0988521240189888,-0.6805585554880721,-1.41957365300305,2.87388031880535,0.205209687290735,-0.5696757326368851,-3.0820271919140603,0.640195023158742,0.8945007023291809,2.8260479567472006,1.3499550885548002,-0.9831266927369201,-0.0724019178123442,-0.11805317641147998,-0.26739386816076605,-0.16705798854224402,-0.10851531952846902,0.715724163041719,-0.29416141571431,0.0500447094436342,0.085682828845334,5.99,0
56132.0,-2.44716661941716,2.55923205153308,0.6026669122929661,0.718549980613761,-0.38560966088859605,0.11832703646652698,0.399485717213442,0.37925388861470605,1.26026639525857,2.85530575444488,1.3255448989798402,0.567219827878839,-1.0801381852578,-0.25011958379219895,-0.27974727025212703,-1.2362288460730801,0.41962339740089,-0.30046936258923496,0.6690062714486601,1.22738976318346,-0.25215321189291395,0.161981691363026,-0.0334262964008314,0.178156401703124,0.28792153785284696,-0.209174984022846,1.3687120893277698,0.748118595117082,8.97,0
79430.0,-0.8152287214224391,1.43340944538066,0.97795537544198,-0.243364398684728,0.209435307205845,-0.5095602110965161,0.581552181195584,0.0994487411517239,-0.297453993105299,0.268921323447176,1.28967184126128,0.6928940451504101,0.416062504644421,-0.45788418118396,0.21274870152652398,0.618429137232569,-0.39932910202671795,0.39182486722393994,0.262909614362827,0.40380508855502395,-0.292655673233694,-0.65630495732883,-0.0609537855023733,-0.0516427022146847,-0.034527630747467,0.0834349773447586,0.45895313278732003,0.205079250203828,1.29,0
53156.0,1.1277575082836497,-0.21594257947376003,0.664029644394859,0.586256537189768,-0.874994131474501,-0.519414925984213,-0.413619868877315,0.139241352719289,0.358212059550482,0.14880109867728197,0.983690921458291,-0.23352888148345702,-2.0457448354631698,0.735016729618706,0.694412034834994,0.7141313738027599,-0.6054162421979129,0.6410065225542629,-0.0203191660249196,-0.14684201770474,0.057043206512155005,-0.0178723119416897,-0.0203565021580048,0.31588637217380894,0.22327609010245497,0.332485611611975,-0.0401682335232044,0.0113968057396894,39.9,0
145490.0,-0.157461317672889,0.8026274997707591,-0.037173342699823995,-0.920906331951621,0.8117613379622429,-0.373949058692773,1.04678222218024,-0.10918579889700901,-0.300534729805265,-0.440966220714097,0.756146689005289,0.551697459257427,-0.214519486519261,0.562514669409434,-0.378159388257412,-0.0349577601859919,-0.8840509868462929,0.5883520893309251,-0.24269282083058105,-0.19118731480073803,0.47755415844380394,1.36636326776023,-0.16032690578689499,0.7384383206869781,-0.5983438875487591,-0.33478274262651503,0.0868254975980968,0.22165810114700898,28.5,0
42030.0,-2.3689075759747698,2.36721273267547,-0.274067460735902,0.20686175996761103,-1.11608011711454,-0.6533181933534019,-1.53562112248927,-1.50129472727516,-0.9507179871470942,-1.3441969575217199,-0.7032130385191789,0.6897738182891702,0.175763251771421,0.800917278447669,0.723075123141225,0.889184427353861,0.623246552925725,-0.0149137000959323,-0.25172973389464104,0.32544130522090803,-1.35762617731687,-0.31508231580284,0.42911241742790507,0.31540648282555106,-0.17839235835903197,0.0265180205724524,-0.5308121288900289,-0.12053304365143198,1.98,0
129668.0,0.7533560124211178,2.28498795250353,-5.16449200355315,3.8311119987992996,-0.0736224923058734,-1.3165959458644498,-1.85549544374527,0.83107909886574,-1.56751414502076,-3.22455914814995,3.36955824955852,-3.46854525803227,-1.38357106785405,-6.020578970970201,0.309601855257659,-2.6177669602824505,-1.31075238207209,0.409659909693325,2.36229077589933,0.285792259895482,0.382006845522224,0.0339580452530082,0.18769685024010302,0.358433465751075,-0.488933827051834,-0.258802387138951,0.296145453458912,-0.0471736659782491,2.0,1
163195.0,2.03446627577368,-0.0891210673894908,-3.2216037320717903,-0.59221928121004,2.71066482712264,2.99301352363999,-0.370523820667459,0.7233081374683971,0.435391543350333,-0.499039081226657,0.44164729487418397,0.0410194860275926,-0.200128015092024,-0.627994990581836,1.33230414884608,0.166071751797567,0.391711101044559,0.42873441107643107,-0.573569150456112,-0.11752409178918902,0.19009208211847398,0.594493367671443,0.0136435103184539,0.628188839984995,0.28779629314292104,-0.0809345686956895,0.0170176652083084,-0.0347127173069405,7.99,0
153046.0,-0.8225871809355492,1.5807520014416498,-1.31208418434983,-1.083085395998,0.5579446266478609,-1.82162247304484,1.23696268764106,0.0488367681734552,0.041468313428621006,-0.0467639706621554,-1.22034711848702,-0.732999869169915,-1.75692374874818,1.20889427026452,0.026562327195428,-0.57364165316937,-0.104696127891179,-0.27973992844645096,-0.261648013058022,-0.0402487394355426,0.21546673657579998,0.771176745521625,-0.140354204035463,-0.00965043612188397,-0.246821317235494,0.108173875705716,0.47341022257582394,0.327965560688312,3.84,0
123169.0,2.28692005642558,-1.60283060410569,-2.3573959768047996,-2.60030484627326,1.1709542373192101,3.4312153436086805,-1.62899772957104,0.7996752215673221,-1.40327431260815,1.59599642300793,-0.21950281918300601,-0.722636652565686,0.31454834460485803,-0.20618963636629897,0.187100621140715,-0.7087053422066041,0.43554772003802295,-0.28805652189162395,-0.258213253439147,-0.36404248838703707,-0.16999554676358897,-0.0732903991960839,0.26813670998488004,0.6868946964873859,-0.12825464267496198,-0.140301738205667,0.0286618248841644,-0.0577311958083058,15.0,0
52481.0,-3.4541803745203596,-1.32319273006779,1.2654948909648798,1.01694742600693,-0.44620201946714094,-0.658651226569824,-0.588971300950121,1.14895215001028,0.00435582438729581,-1.17524683695276,0.11359084754745201,0.38255179521644206,-1.9619660933761,0.754127289557425,-1.5361418047073,0.31278039767245197,0.10736282394429199,0.601135581378035,-0.19813323294440602,-0.17217361711126503,0.21050676320948,0.0482887053978112,-0.139279732914437,0.5354520698281379,0.619571831122536,-0.39521717231788794,-0.130443655950923,-0.5719844217938921,76.35,0
131447.0,0.17782466077914003,-0.14165168977878198,-0.294268200469138,0.0041256467045469895,0.48853205267185906,-1.11525258348291,0.571429738467559,-0.18643195684841,0.613300524582741,-0.42988757360750196,-1.2655263130703502,0.0816477306246022,-0.543841581500863,0.233812291970045,-0.39134313593975895,-0.9032291020396859,0.0863176391114099,-0.37201030915688793,0.849269118315112,0.0266602028385901,0.156868017515669,0.5245104989793029,0.55435667277026,-0.0115411060715966,-2.07382546503769,-0.310559092713153,0.35086669451124197,0.37643148016130606,60.0,0
43759.0,1.08544483517094,-0.0550008843912754,1.5645154684795402,2.9069177706649203,-0.8640560150904499,0.7914783414896691,-0.810118753548356,0.318568153820721,0.7608059460783141,0.33080238541892404,-1.8412838756733798,0.13763865236390802,-0.321490526974425,-0.885240766253355,-1.64466758954866,0.13527748948801,-0.0560294486539076,-0.112186876640629,-0.39966605497040003,-0.159668375305317,0.00872760585868784,0.39040268602067896,-0.18126979243764496,0.0798620546370581,0.6140235607861579,0.247487234260124,0.058163751582242997,0.0292179104920746,17.1,0
28625.0,-27.84818067198,15.598192662555402,-28.923755945104,6.418441746575319,-20.346228155413,-4.82820246578157,-19.2108964179086,18.329405525597,-3.66873493861418,-8.00915938639777,4.303095817595629,-6.00866000668561,1.1389688287939,-5.58044712038062,-0.11073711578577,-5.491073261634259,-11.588543599280902,-4.715420171231151,0.7345734930164041,1.69785626318366,1.8021491336386002,-2.06293427611466,-1.2698434361592401,0.16540918849222302,1.99949911253199,-0.211058522431997,1.3248094927950802,0.388090177732107,99.99,1
137726.0,-0.23268034010057,-0.44809505361419605,0.40213684449216996,-0.6685516917849139,0.20797427821250897,-0.148216881763931,0.29948564577639697,0.191930974985853,0.316930539718782,-0.436373114443329,0.508590867299331,0.62429609256938,-0.29758126840598803,0.116252521498911,-0.775752953122713,0.6751590267215981,-0.976165744215388,0.36428679752781706,-0.107379827653618,0.177565523596034,0.157641153369459,0.13751581381056,0.845349766595895,0.7303759179545402,-2.2329939696900403,-0.10400932492689802,0.24547904117556896,0.352788241497427,128.0,0
134928.0,1.2049342416081201,3.23806951076392,-6.01032440449142,5.720846676973901,1.5483997775179499,-2.3210635159891,-0.7818804127323701,0.0766192384971476,-2.9762490510007797,-4.0702568632458105,3.3941520859764904,-4.5477421854241,-0.0636341960877915,-10.5164652105548,0.0532673835219021,0.20407952921604897,0.462929331041335,0.8411690590447579,-2.2213838533862997,0.338160708541917,0.0983414697495961,-0.8458659199798241,-0.0312277689973994,0.42114641021597204,0.38836141176927397,0.0560347438871887,0.491827823256628,0.340846685675318,0.0,1
60493.0,1.2950880543973,0.340525753595128,0.0811688059340682,0.566989761988873,-0.11075464725104099,-0.7662168326470781,0.0735529976611315,-0.168382003784017,0.0718017741787235,-0.28118372338139697,-0.549529640745302,0.04910551911202,0.304003508812474,-0.316682273648152,1.1349349450061699,0.635949145787256,-0.19975427200335502,-0.121989598027053,0.00442036450716615,-0.0653724451960416,-0.323425450067557,-0.929939708561912,0.0635443858181024,-0.19354972090576,0.28746406530945895,0.127848989530926,-0.0237878771726083,0.0252519080044798,1.29,0
142394.0,-3.36776957405755,0.0992494427033949,-6.14848744863103,3.4019553678123504,0.4583066494324651,-1.57162971516015,-1.35870798100218,0.6724093686484821,-3.18800116217364,-4.93742665954554,3.7239325344409706,-4.603176148830769,1.0191795522313,-6.61909019992345,-0.590223955779135,-4.47254755736649,-7.165044386603509,-1.5811281913418502,1.9303797088518402,0.264698703752275,0.861308008231813,1.24930138847935,1.8506271589344299,-0.117471200405974,1.2198153960600602,0.000250619019277469,1.03601138278301,0.00436675462407668,320.01,1
112714.0,-1.3757192059161898,0.450204796317023,-0.790459530843792,0.0760279591312055,1.8188908748699901,-1.03080902988159,1.04754204340144,-0.38771644470073297,0.7376460930540849,-0.6041312889571371,-0.53120077323546,-0.56080570299038,-0.6048652231738381,-2.38976457513135,-0.0936261613892694,-0.254600734218169,1.50190456827826,0.571607651278146,0.318156281385836,-0.118698531831595,-0.30213448958289196,0.0656882019803753,0.23163756975841102,0.434627823557351,-0.14130641171863098,-0.341123743207968,0.24062219141919897,0.256856096606527,22.0,0
32774.0,-1.3551728877632299,0.10441384813466599,0.5123222467791021,3.3014197431403303,0.39414488343161797,-0.952893411477973,0.0568291468492881,0.424802174402415,-1.4365984477509999,0.7825767171832909,-0.8674399703776551,-0.7075158277838391,-0.733445904627253,0.9706059585490079,1.0834158177055,-0.0634810544833475,0.29510279912549603,0.13475018961326,0.71788433774299,0.6081954113213721,0.21905899432075002,0.0123826451445553,0.22756642861443102,0.36867758116731303,-0.354681845477252,0.155401238703405,0.206506427361099,-0.0929996455966577,100.0,0
31614.0,1.09266503383221,0.13335325862053599,0.37150066084319605,0.681879683489912,-0.47644767437577396,-0.290567582391123,-0.491349718333302,0.206798385006287,0.17278570045816802,-0.5598386368145369,2.09282878190485,0.516836093543806,-0.43978452112183297,-1.16904141350575,1.00297630547123,0.853751549471045,0.758207858778712,0.7608703772026969,-0.7683769077592421,-0.0626600018673995,0.155789802151117,0.467284964647015,-0.0492388576871738,0.14098825416556698,0.206193289344217,0.5714252787877819,0.0114955221607932,0.0428170618108052,20.04,0
124996.0,0.0226868849431765,0.528444604470444,-1.1945900560210099,-1.72594299300237,2.91484037821153,3.4115550187906,0.358889598752936,0.9233702991083291,-0.168134382468601,-0.39248935943490004,-0.199635680945744,0.0304752258236413,-0.37350902058542496,0.354654854645131,0.0416321037306352,-0.153445440537536,-0.482955776429201,-0.8400031907383699,-0.207919541193509,0.03625101730038201,-0.262461333220427,-0.7167575636947391,0.123099742097322,0.687774508273294,-0.45766870212768895,0.161741668555112,0.26320960638105606,0.09069573430752902,7.99,0
25254.0,-17.2751911945397,10.8196653713117,-20.363885973914897,6.04661174671427,-13.465033351732199,-4.16664724489873,-14.4094479851747,11.5807967244857,-4.07385571204177,-9.153368038345869,6.21088301172371,-8.77857203246194,-0.0613674966661798,-9.57466229922106,0.0492885399107771,-7.4184872787268095,-14.102771876486402,-5.01642333521081,1.3903143605027601,1.54497046707519,1.7298040916597,-1.20809608165502,-0.7268392241639989,0.112539673508366,1.11919347248491,-0.233188990129274,1.6840629925057802,0.503739738280361,99.99,1
41203.0,-8.42681446458936,6.2416589125579405,-9.94646974501132,8.19961393161759,-8.213093367682559,-2.52204605104398,-11.643028274275599,5.339500098013509,-7.051015827706981,-12.2653238444006,7.04773274001302,-13.7429528415799,0.821627223133927,-14.1074642630375,1.02047093981622,-11.8478871921138,-21.673986713289104,-7.784042474509651,3.20430921695579,0.563869352833826,2.42746037443776,0.6926665480567429,0.0203051671536146,0.49980909312491706,0.467593621860553,0.483161969665241,1.1956708695770402,0.19829435007208604,88.23,1
36946.0,1.14993993491159,0.4473803138330711,-0.40497885575453496,1.20889903149725,0.110314335934458,-0.5062874438689849,-0.0363378516119822,0.18077226753251702,0.0199214587694457,-0.48426854815552206,1.6204773200473201,-0.656638123099389,-2.63401590043379,-0.619808271996769,0.912147436404552,0.617029693278532,1.06217614849276,0.9430018689948471,-0.67656320487553,-0.27689043053325396,-0.0169995064470193,-0.0980118430225934,-0.0772103146962455,-0.183120852572557,0.5049831821995621,-0.306695397592688,0.0317588997155116,0.0385768570542726,1.0,0
57571.0,1.1541409208437299,0.0439934689654085,0.494160699826845,1.48964934048452,-0.5401589406026529,-0.43353407250905296,-0.118427834017815,0.11979372165232402,0.67948153419902,-0.0421937873427625,-0.707148145148772,-0.8034715618838809,-2.89752917006854,0.622563998063563,0.178423094881042,-0.692049716867436,0.536505568895493,-0.7537087259229259,-0.469791115876135,-0.389356914748004,-0.11602138758069999,-0.21430779073301698,0.0173183913162839,0.346469724322002,0.530850485648985,-0.323139268645894,0.0239980762162593,0.0122400360210071,1.0,0
160198.0,1.92875445596334,-0.332971155987985,-0.33423994536732,0.3751965265420639,-0.380406870003931,0.0385881878120072,-0.576420700040519,0.11282751924746501,0.655565435514186,0.16779696238320999,1.02306838816817,1.48191204265577,0.832179362492673,-0.0562759667915806,-0.23470301298163396,0.602626697976574,-0.854573801016985,0.070123954076111,0.11130306947924999,-0.0907937485403462,-0.140359163607884,-0.34933601765039196,0.41680555031639793,0.763156529844956,-0.568085622741025,-0.0816218786546735,-0.0179252426663994,-0.0370541091066288,19.99,0
